customer,churn, age, children, income,handset_age,smart_phone,homeowner,avg_overbundle_mins,avg_roamcalls,call_minutes_change_pct,bill_amount_change_pct,peak_offpeak_ratio,peak_offpeak_ratio_change_pct,avg_dropped_calls,last_month_customercare_calls,num_retention_calls,num_retention_offers_accepted
4287, no,60,1,1,279,1,0,80.5,0,-24.99,-2.0452,1.233838081,-2.771259118,32,15.33,0,0
4288, no,0,0,0,340,1,1,6.25,0,12.92,0.15,0.529230994,-11.28073344,7,1.33,0,0
4289, no,72,0,3,279,1,0,138.25,0,4.77,1.0678,0.39637827,9.010152706,31.67,6.33,0,0
4290, no,50,0,7,278,1,0,0,0,-1.795,0.0148,1.216517167,-2.093540728,3.33,1,0,0
4291, no,50,1,6,145,1,0,0,0,-0.77,0,8.165,-4.918765213,2.67,0,0,0
4292, no,40,0,6,339,1,0,0,0.32,2.305,-0.046,2.547183182,2.927752343,6.67,4,0,0
4293, no,38,0,6,232,1,0,11.25,0,0.715,0.0146,1.69175,-4.587583205,4,0,0,0
4294, no,38,1,4,159,1,0,0.75,0,-4.795,-0.8542,0.571418534,3.032622891,5.33,3,0,0
4295, no,0,0,4,339,1,1,48.25,0,2.25,-0.0456,2.786137656,1.841068513,17.33,1.33,0,0
4296, no,0,0,0,339,1,1,0,0,0,-0.9928,0,-8.253156001,0,0,0,0
4297, no,32,0,8,277,1,0,0,0,-0.155,0,0.858369099,-0.96559188,0,0,0,0
4298, no,40,0,0,277,1,1,30.25,0,3.315,0.4926,0.694810416,-10.92559094,5,0.33,0,0
4299, no,0,0,0,139,1,1,0,0,-6.005,-2.3182,1.728119994,8.696200428,4.33,5.67,0,0
4300, no,0,0,0,337,1,1,21.75,8.72,2.705,-0.3588,1.531016949,4.45481102,10.67,0,0,0
4301, no,30,0,4,337,1,0,0,0,3.365,0,1.133333333,-16.09930864,1.67,0,0,0
4302, no,40,0,2,71,1,0,0,0,3.885,0.109,0.584616754,5.019716774,17.33,0,0,0
4303, no,38,1,6,229,1,0,1,0,-0.29,-0.023,1.998965874,30.03403194,1.33,5,0,0
4304, no,0,0,0,206,1,1,0.25,0,-0.48,-0.0176,1.229827586,-10.09730424,7,0,0,0
4305, no,0,0,0,275,1,1,134,0,7.135,1.3346,1.051546392,-9.904739236,11,0,0,0
4306, no,0,0,0,229,1,1,16.25,0,0.57,0.4544,0.992946447,4.322366684,17.67,0,0,0
4307, no,0,0,0,228,1,1,0.25,0.24,-0.115,-0.0314,2.762430939,7.02251057,2,0.33,0,0
4308, no,42,1,8,274,1,0,3.75,0,38.475,0.09,0.490854972,0.859871491,18,0,0,0
4309, no,72,0,8,274,1,0,0,0,-0.29,0,3.801920768,-13.73129753,0,0.67,0,0
4310, no,0,0,2,334,1,0,0,0,-0.46,0,5.113033449,15.71446673,0.67,0,0,0
4311, no,32,0,7,334,1,0,13,1.52,-0.975,-0.0866,2.24,-2.83512689,2,0,0,0
4312, no,0,0,0,227,1,1,74.75,0,2.22,1.189,1.731655062,17.77335368,0.33,0,0,0
4313, no,0,0,0,334,1,1,46.75,0,3.595,-0.3426,0.441030363,6.808093288,15.33,15.33,0,0
4314, no,40,0,9,273,1,0,113.5,4.57,-13.26,-0.9552,3.255496847,-6.557920925,7.67,0.33,0,0
4315, no,0,0,0,226,1,1,50.75,0.48,0.97,-0.2882,1.098899219,-8.058539019,12.33,4.33,0,0
4316, no,30,1,6,226,1,0,0,0,-1.41,-0.0198,2.071811361,7.084509708,2.67,0,0,0
4317, no,30,0,8,226,1,0,36.75,0,0.275,0.0102,1.538071066,-11.66438881,7.67,0,0,0
4318, no,0,0,0,53,1,1,79.75,1.07,13.815,1.8926,1.277227723,2.93950875,4,5.67,0,0
4319, no,0,0,0,333,1,1,0,0,-10.265,-1.9048,3.486298038,-12.42351313,12.67,6,0,0
4320, no,42,1,6,226,1,0,0,0,-1.47,-0.0248,2.12923463,20.04946267,55.67,4.33,0,0
4321, no,0,0,0,209,1,1,0,0,1.035,0,1.070645161,15.2464614,28.33,6.33,0,0
4322, no,60,1,6,332,1,0,52.5,0,-0.845,-0.501,2.342016973,12.83920158,4.67,0,0,0
4323, no,40,0,6,271,1,0,0,0,0.67,0,2.414045355,-18.34318676,6,3.33,0,0
4324, no,40,1,3,287,1,0,0,0.88,2.575,-0.0098,4.410930233,-4.2419677,11.33,0,0,0
4325, no,28,0,5,225,1,1,215.75,0,4.33,-1.726,0.340160159,-1.025703731,94,15.33,0,0
4326, no,0,0,6,271,1,0,198.75,0,-8.07,-2.158,2.004574196,-2.236221277,9,2.33,0,0
4327, no,0,0,0,185,1,1,24.5,0.32,0.47,0.2976,1.13353512,-26.97932175,10.33,1.33,0,0
4328, no,0,0,0,271,1,1,0,0,-1.46,0,0.447727782,10.18631976,2,1.33,0,0
4329, no,38,1,6,224,1,0,14,0,12.42,0.0324,0.415384615,2.210151026,22.67,3.33,0,0
4330, no,0,0,0,331,1,1,0,0,1.675,-0.0198,1.072001152,-7.799977791,12.67,3,0,0
4331, no,40,0,7,270,1,0,105.25,0,-4.505,-0.8668,2.179502877,2.33064557,12,0,0,0
4332, no,0,0,0,224,1,1,28.25,0.1,-0.43,0.606,0.7641149,-4.421404064,3.67,3.67,0,0
4333, no,70,0,6,223,1,0,0,0,1.715,0.0104,0.5,-4.78034157,4.67,0,0,0
4334, no,50,1,9,269,1,0,0,0,0.42,0,22.88059701,-20.43121615,2,0,0,0
4335, no,0,0,0,223,1,1,1,2.12,-0.385,-0.0732,1.115785623,1.051235439,6,3,0,0
4336, no,40,0,7,105,1,0,0,0,-1.855,0.0148,0,8.840858503,0,0,0,0
4337, no,0,0,0,330,1,1,191.5,0,1.83,-0.638,0.763637936,-3.485238369,10.33,6.67,0,0
4338, no,0,0,0,223,1,1,211,4.41,13.035,2.3824,1.146206747,-7.235310009,72.67,0.33,0,0
4339, no,0,0,0,268,0,1,0,0,-0.095,-0.0484,12.12121212,-0.058126634,1,0.33,0,0
4340, no,0,1,6,268,1,1,0.25,0,-4.37,-0.002,1.007500552,3.121300966,21.33,0,0,0
4341, no,0,0,0,268,1,1,49.5,0,-1.53,0.164,0.80939753,4.047592656,30,20,0,0
4342, no,32,0,5,221,1,0,126.75,0,-12.935,-1.91,2.211690363,-1.319305914,2,1.67,0,0
4343, no,0,0,0,267,1,1,0.5,3.02,-1.16,-0.0254,0.828641874,-10.35698225,6.67,1,0,0
4344, no,50,0,9,267,1,0,0,24.73,-0.595,-0.2358,18.85018727,3.049207448,4,0,0,0
4345, no,0,0,0,221,1,1,42.75,0,6.755,0.6,0.756449214,19.24406112,17.33,1.67,0,0
4346, no,0,0,0,328,1,1,0,0.9,1.525,0.0166,1.773275595,2.790635872,0.67,0,0,0
4347, no,26,0,6,267,1,0,0,0,-3.495,-0.0248,1.268441558,2.932949849,5,1.67,0,0
4348, no,50,0,4,220,1,0,0,0,0.425,0.0546,1.077579519,-5.141143196,11.67,0,0,0
4349, no,0,0,0,266,1,1,0,0,-1.875,-0.0198,0.936175098,-7.938770691,82.33,5.33,0,0
4350, no,0,0,0,266,1,1,3.5,0,-10.015,-2.0468,1.031678513,14.56743925,7,4,0,0
4351, no,0,0,0,220,1,1,91.5,0,7.285,1.6462,1.689287587,12.52386148,11.67,1.33,0,0
4352, no,32,0,6,216,1,0,0.25,0,-1.67,0.0352,3.330811375,2.158025749,5.33,2,0,0
4353, no,0,0,1,326,1,1,0,0,0.435,0.01,3.068252327,-12.9054049,1,1.33,0,0
4354, no,0,0,0,100,1,1,10.25,0,-1.815,0.7478,2.531589024,-10.17684436,1.33,1.33,0,0
4355, no,0,0,0,265,1,1,0,0,4.19,-0.0446,0.891752577,4.002447938,6.33,4.33,0,0
4356, no,26,0,4,53,1,0,69.75,0,-5.195,-1.295,1.031917808,15.87860768,3,9.67,0,0
4357, no,0,0,0,190,1,1,32.75,0,-7.765,-0.2522,0.478885503,0.771303423,18.33,9,0,0
4358, no,0,1,3,264,1,0,2,0.1,-1.7,-0.4524,0.923254472,5.05557752,3,1,0,0
4359, no,72,0,5,218,1,0,0,0,1.19,0.0296,1.956947162,-2.792569201,5.33,0,0,0
4360, no,0,0,0,218,1,1,26,4.61,-0.64,-0.3202,0.555776102,-7.317425179,9,0.67,0,0
4361, no,50,0,9,52,1,0,14.5,0,-2.99,-0.126,1.675984319,-3.951873793,4.67,5,0,0
4362, no,56,0,8,325,1,1,0.5,0.32,1.735,0.031,3.05655527,-0.609890175,0.67,0,0,0
4363, no,50,1,6,218,1,0,55,0.1,3.44,0.9652,0.780640125,-8.566541606,9,4.67,0,0
4364, no,42,1,4,218,1,0,10.25,0,1.69,-0.0048,1.268518519,6.893548337,11.67,19.67,0,0
4365, no,0,0,0,325,1,1,59.5,0,5.795,1.5682,0.766666667,-7.045796119,3,0,0,0
4366, no,0,0,0,83,1,1,54.25,0,8.995,0.4828,0.533935185,-0.850801498,7,0.33,0,0
4367, no,0,0,0,325,1,1,37,2.46,7.065,0.2676,0.389988563,9.158535398,6.67,0,0,0
4368, no,54,1,3,324,1,0,95,0,0.83,-0.418,0.719855072,14.93162066,10.33,4,0,0
4369, no,42,0,9,144,1,0,0,0,-1.44,0,0.5,0.607369668,2,0,0,0
4370, no,0,0,0,263,1,1,0.25,0,-0.22,0.001,1.1978125,3.989977779,4.33,0,0,0
4371, no,0,0,0,324,1,1,46.75,0,9.33,1.0542,1.055567376,-10.21862471,41.33,0.67,0,0
4372, no,50,0,8,262,1,0,0,0.26,-0.92,0.0154,0.873257288,1.092861773,1.33,0,0,0
4373, no,0,0,0,262,1,1,0,0,-2.8,-0.0346,2.142857143,9.746515656,4.67,0.33,0,0
4374, no,26,1,1,262,1,0,1,0,0.945,-0.003,2.462591412,19.8725926,7,4,0,0
4375, no,0,0,0,216,1,1,252,4.75,-3.105,-2.016,1.063705334,-3.144176967,19.67,10.67,0,0
4376, no,46,0,6,216,1,0,10.5,0,-0.365,-0.084,1.485,0.53748416,6.33,0.67,0,0
4377, no,0,0,0,42,0,1,234.25,0.27,11.805,2.5546,0.930806109,10.09897461,57.33,4.67,0,0
4378, no,0,0,0,262,1,1,74.5,0,-5.945,-0.6452,8.900638298,-11.33979199,7.67,0.67,0,0
4379, no,0,0,0,322,1,1,14,9.46,-2.61,-0.042,1.269230769,3.679189115,6.33,0,0,0
4380, no,0,0,0,322,1,1,0,0,-6.57,2.5354,1.405496119,1.626137174,16.33,1.33,0,0
4381, no,0,0,0,285,1,1,0.25,0,-1.005,-0.0222,15.64821223,-3.812337539,14.33,2,0,0
4382, no,32,0,9,261,1,0,0,0,-2.005,0.005,3.964539007,4.375164493,0.67,0,0,0
4383, no,52,1,9,215,1,0,325.25,0,-19.605,-2.2458,0.7464878,4.683918101,16.67,6.33,0,0
4384, no,0,0,0,90,1,1,0,0.59,-4.82,2.0526,0.991538462,-11.84741273,8.33,2,0,0
4385, no,0,0,0,215,1,1,0,0,4.775,0,1.46180638,-8.054714144,11.33,1,0,0
4386, no,0,0,0,215,1,1,0,0,0.13,-0.005,2.095,-1.572702537,2.33,0,0,0
4387, no,46,0,3,214,1,0,0.25,0,-1.57,-0.002,2.46,-17.81861104,7.67,0,0,0
4388, no,28,0,6,127,1,0,36.25,0,8.755,0.7612,1.000845077,8.503325892,38,6,0,0
4389, no,0,0,0,214,1,1,0.25,0,0.12,-0.002,0.812470699,-3.423822198,2.33,0,0,0
4390, no,40,1,5,321,1,0,74.75,0,-14.12,-0.6218,0.571580756,12.56400789,39.33,13,0,0
4391, no,42,1,4,214,1,0,0,0,-1.3,-0.005,0.875,-2.583975569,2,0,0,0
4392, no,0,0,1,320,1,1,240.25,0,-16.135,-2.2084,1.914110429,-1.07475177,8.33,25.33,0,0
4393, no,30,1,1,320,1,0,0,0,1.36,0.06,1.276313608,-10.75771979,11.33,4,0,0
4394, no,36,0,3,259,1,0,66.75,0,-1.945,-0.1076,2.580898729,-5.306625179,36,1,0,0
4395, no,0,0,0,213,1,1,0,0,-4.1,0.0524,1.146569845,12.02480182,34,3,0,0
4396, no,0,0,0,259,1,1,47.75,0,6.2,0.9436,2.655964378,18.45996533,12.67,6.33,0,0
4397, no,0,0,0,3,1,1,0,0,-0.45,0,0.752070083,-2.427070346,1.33,0,0,0
4398, no,56,1,2,319,1,1,154.5,0,-0.195,0.4882,0.613658052,1.876836664,22,9.67,0,0
4399, no,60,0,9,189,1,0,0,0,-0.26,0,0,7.167849806,0.67,0,0,0
4400, no,0,0,0,258,1,1,0,0,-0.55,0.014,1.894238358,-13.38245227,1.67,0,0,0
4401, no,32,0,5,258,1,0,54.75,0,3.915,0.4036,14.95533333,-8.062875473,14.33,0,0,0
4402, no,26,0,1,212,1,1,3,0.65,0.485,-0.037,3.862985685,-8.572145759,3,0,0,0
4403, no,28,1,5,258,0,0,89.25,0.32,1.205,0.1326,1.208014184,8.107130223,12.33,0,0,0
4404, no,52,0,4,318,1,1,24.75,0.17,2.9,1.7858,2.38148806,1.429409188,2.67,13.33,0,0
4405, no,60,1,3,60,1,1,24.75,0.39,-5.65,-0.6036,1.101121972,12.14127805,5,6.67,0,0
4406, no,36,1,9,257,1,0,110.5,0,1.155,0.4752,6.123727906,-7.990628067,8.33,0,0,0
4407, no,36,0,1,211,1,0,0,0,1.04,0.035,2.289599103,7.663201936,10.67,0,0,0
4408, no,34,0,3,257,1,0,41.75,0,-0.35,-0.1912,1.664298401,6.737358267,9.67,5,0,0
4409, no,0,1,4,211,1,0,0,0,-0.15,-8.00E-04,0.992714806,0.861095805,2.33,0,0,0
4410, no,0,1,0,91,1,1,0.25,0,2.24,-0.002,0.789317907,-7.512994455,25.67,8.33,0,0
4411, no,0,0,0,255,1,1,0,0,-2.95,-0.1498,3.71641791,7.371030137,9.67,0.33,0,0
4412, no,0,0,0,317,1,1,108.75,3.27,-15.02,-0.6372,1.370623816,8.353133363,56.67,16.33,0,0
4413, no,0,0,0,210,1,1,38.5,0.24,3.545,-0.3148,0.900824339,-3.390343129,9,0,0,0
4414, no,0,0,0,256,1,1,0,0,0.425,0,1.347213717,-9.862627129,2,0.33,0,0
4415, no,50,1,9,245,1,0,0,0,0.195,0,2.108252947,-7.861887604,1.33,0,0,0
4416, no,52,0,6,68,1,0,0,4.42,-1.495,-0.4872,1.150358641,-9.570494505,18,1.67,0,0
4417, no,48,1,3,316,1,0,71.25,0,2.42,0.304,1.144189189,8.721226321,3,7.33,0,0
4418, no,52,1,3,54,1,0,36.5,0,1.475,0.612,0.568662206,-4.753465493,34,7.33,0,0
4419, no,30,0,6,222,1,1,141,0,-5.61,-0.715,2.624282694,-8.475000054,7,0.67,0,0
4420, no,30,0,7,204,1,1,0.5,0,4.005,0.3108,0.62071641,-18.41015011,4.33,1.33,0,0
4421, no,50,0,6,254,1,0,0,0,-0.24,0,0.897307692,-13.83369446,9.67,0,0,0
4422, no,0,0,4,208,1,1,73.25,0.16,0.01,-0.5252,0.902979833,-1.819447922,8.33,1.67,0,0
4423, no,0,0,0,34,1,1,222.75,0.94,13.635,-0.6926,1.285487438,-13.67528884,25.67,1,0,0
4424, no,36,0,5,88,1,1,57,0,-1.14,-0.192,1.651329888,-9.576803389,12.67,2,0,0
4425, no,44,0,4,208,1,0,0,0,1.575,0,1.602096133,0.680450956,12.67,0,0,0
4426, no,42,1,6,315,1,0,0.75,0,-0.375,-0.0058,1.245048104,-1.537148693,0.67,0,0,0
4427, no,0,0,4,254,1,1,2.5,0,-0.54,-0.0132,1.502861106,0.497424952,8.33,0,0,0
4428, no,0,0,1,314,1,1,0,0.1,2.13,-0.0068,2.113227237,-3.5156956,1.33,0,0,0
4429, no,0,0,0,207,1,1,0,0.2,-3.675,-0.004,1.6862365,4.6738767,14.33,0,0,0
4430, no,40,0,5,314,1,0,0.75,0,5.09,0.0126,2.0825,-11.06034944,1,0.33,0,0
4431, no,0,0,0,207,1,1,71.75,0,2.63,0.4882,1.372230944,-9.993417791,10.67,8.33,0,0
4432, no,0,0,0,207,1,1,0,0.35,0.715,0.0228,0.625117151,5.228677729,0.67,0,0,0
4433, no,48,1,4,136,1,0,55,0,0.11,0.6708,0.439507577,-5.922981025,18.33,20.67,0,0
4434, no,26,0,6,252,1,0,0,0,0.68,0,1.123724095,-7.489983031,2,0.33,0,0
4435, no,18,0,0,313,1,1,0,0,-1.06,0,1.541911971,7.691876458,5,0,0,0
4436, no,42,1,1,252,1,0,0,0,-1.385,-0.0022,1.304347826,4.942558251,2,0,0,0
4437, no,44,0,6,193,1,0,0.25,2.31,-4.075,-0.5196,1.492826087,5.788279447,10,2.33,0,0
4438, no,50,1,6,313,1,0,72.25,4.02,-3.38,-0.6628,3.235990529,-5.246220487,3.67,0,0,0
4439, no,44,1,4,313,1,1,0.25,2.06,-4.25,-0.6692,1.875944378,-4.577515051,2,1.33,0,0
4440, no,38,0,7,205,1,0,0,0.54,-0.415,-0.0108,1.13996743,-7.271282246,14.67,0,0,0
4441, no,0,0,0,312,1,1,6.5,0,1.165,-0.0412,1.092777778,-5.950784385,3.33,0,0,0
4442, no,0,0,0,251,1,1,0,0,0,0,0,5.072942276,0,0,0,0
4443, no,0,0,0,251,1,1,126,0,11.82,1.368,0.538070761,-14.52632153,31,11.67,0,0
4444, no,48,0,6,205,1,0,60.5,0,0.075,1.2292,1.047619048,7.126406924,11,0.67,0,0
4445, no,52,0,3,312,1,0,0,0.24,-2.085,-0.0294,0.51026393,10.19802954,30,2.67,0,0
4446, no,30,1,3,312,1,0,70.5,2.35,-6.41,-0.4182,0.973053085,31.14865271,18,9,0,0
4447, no,66,0,0,250,1,1,0,0,0.165,0,3.477183833,-6.45870173,2.33,1.67,0,0
4448, no,0,0,0,250,1,1,54.25,0,-12.87,1.659,1.09974359,10.22878648,5.33,12.67,0,0
4449, no,0,0,0,311,1,1,0,0,-0.825,0.0148,0.677419355,14.3523091,4.67,0.67,0,0
4450, no,0,0,0,250,1,1,0,0,2.755,0.067,2.077082853,-5.608377159,4.67,5,0,0
4451, no,42,0,7,250,1,0,0,0,0.29,0.0148,3.809642857,1.982286261,8.67,0,0,0
4452, no,0,0,0,84,1,1,1.5,0,2.075,-0.192,1.062382819,5.602847439,40.67,4.33,1,0
4453, no,48,0,8,250,1,0,0,0,0.305,0,0.567013498,11.96250878,23,23.67,0,0
4454, no,26,0,4,311,1,0,296.5,0.64,-3.555,-1.2836,1.562350235,-12.28155949,42.67,0.33,0,0
4455, no,42,0,4,311,1,0,0,0,0.92,-0.01,1.974171667,5.127873405,4.67,0,0,0
4456, no,48,1,9,203,1,0,86.25,7.57,1.135,-0.1324,0.542955326,1.749762934,10,1.33,0,0
4457, no,26,0,1,38,1,1,0.25,4.06,2.63,0.1664,2.431372549,-16.28397457,12,1,0,0
4458, no,0,0,0,203,1,1,0,0.17,-0.01,-0.0034,0.199186475,-0.5119861,14.33,0,0,0
4459, no,34,0,1,160,1,1,237,0,11.35,1.9902,0.627888193,15.34049496,12.33,30.67,0,0
4460, no,30,1,2,249,1,0,59.5,0,-1.32,-0.476,1.310956649,16.04944795,4,0.67,0,0
4461, no,50,1,9,309,1,0,0,0.2,-0.005,-0.1248,0.590115564,-11.70900069,2.67,0,0,0
4462, no,44,0,2,309,1,0,3.25,0,0.965,-0.1156,1.600150038,2.679301426,1.67,0,0,0
4463, no,30,0,6,248,1,0,0,0,-0.085,0,3.443333333,22.25617544,0.33,0,0,0
4464, no,0,0,0,202,1,1,29.75,0,-9.735,-0.1056,0.693306441,2.745129157,7.33,2.67,0,0
4465, no,0,0,1,147,1,1,80,0,-5.79,-0.846,0.801007463,1.151799493,21.67,8.67,0,0
4466, no,0,0,0,247,1,1,0,0,-0.73,0,3.715969989,5.730519099,3,0,0,0
4467, no,30,0,5,246,1,0,2.5,0,-0.445,0.06,0.522091483,11.77478402,7.33,0,0,0
4468, no,32,0,6,201,1,0,0,0,3,0,2.438185808,-8.287842767,2.67,0,0,0
4469, no,0,0,1,143,1,1,0,27.89,-37.045,-0.03,1.294498382,4.498537548,58,0,0,0
4470, no,46,0,7,200,1,0,40,0,0.255,-0.305,1.209720069,-9.304272898,12.67,9.33,0,0
4471, no,36,0,9,307,1,0,97.25,131.04,-4.47,-2.5928,1.805194805,-5.839081257,18.33,0,0,0
4472, no,0,0,0,307,1,1,0,0,-0.145,0,1.8325,-1.14114759,0.33,0,0,0
4473, no,40,1,9,246,1,0,0,0,-0.39,-0.005,1.145922747,6.454612024,0.67,0,0,0
4474, no,28,0,4,200,1,0,220,0,23.935,0.1116,0.884019467,37.77974299,53.33,4,0,0
4475, no,28,0,7,307,1,0,123.75,4.75,-1.995,-0.8274,1.65,-2.704513692,16,0.33,0,0
4476, no,0,0,0,9,1,1,9.25,0,0.13,-0.074,0.988095238,2.7160565,4,0.67,0,0
4477, no,52,0,6,306,1,0,0,0,1.465,0,0.637420322,7.822244584,2.67,0,0,0
4478, no,0,0,0,245,1,1,84.5,0.2,4.845,1.56,2.563752898,6.86868256,12,1,0,0
4479, no,0,0,0,245,1,1,21.75,1.17,-8.885,-0.3122,0.390772722,5.281295535,2.33,0.33,0,0
4480, no,76,0,2,198,1,0,0,0,-0.125,0,0.734,16.13065689,0.33,0,0,0
4481, no,0,0,0,244,1,1,76.75,0,9.815,1.917,1.895848332,-8.258387937,5.33,0,0,0
4482, no,0,0,0,244,1,1,74.25,14.76,-3.285,-0.6928,0.605633803,-14.21053325,20,2,0,0
4483, no,0,0,0,244,1,1,0,2.28,-0.835,0.1666,1.0532,-0.67798676,6.33,0,0,0
4484, no,0,0,0,198,1,1,47.5,0,9.805,1.1252,1.613947368,4.214751546,14.67,1,0,0
4485, no,42,0,4,305,1,0,13.5,0,1.85,-0.004,1.196036422,13.20498937,0.33,0,0,0
4486, no,0,0,0,244,1,1,26,1.62,2.565,0.4464,0.945431034,13.69697246,16.67,1,0,0
4487, no,50,1,8,197,1,0,0.25,5.27,-1.57,0.226,1.2,1.171740907,2.67,0,0,0
4488, no,0,0,0,171,1,1,0,0,-3.605,0,0,-0.973681777,0,0,0,0
4489, no,54,1,5,304,1,0,167.5,0.1,8.805,2.6878,0.402392742,2.055694895,24.33,3.33,0,0
4490, no,0,0,0,197,1,1,0,0,2.245,0.2484,0.703545595,4.010197944,5.33,2.67,0,0
4491, no,0,0,0,197,1,1,103,4.38,-0.935,-0.773,3.102003849,4.118486473,19,0,0,0
4492, no,28,0,6,242,1,0,19.25,0,-0.375,-0.3174,0.959122807,-2.249856524,4.67,2,0,0
4493, no,22,0,1,197,1,1,31.75,0,0.425,0.034,0.657675676,-14.13661736,15,0,0,0
4494, no,52,1,5,243,1,0,122.25,0,13.14,2.7562,0.903854447,-7.427052379,80.33,0,0,0
4495, no,38,1,1,197,1,0,0,143.79,-3.55,-1.0974,1.852369587,-10.21811913,6.67,0.33,0,0
4496, no,0,0,0,303,1,1,0,0,0.23,0.0188,1.443333333,-1.236839769,0,0.67,0,0
4497, no,0,0,0,149,1,1,89.75,0,0.525,-0.147,2.432778489,18.90075355,9,3.33,0,0
4498, no,24,0,6,303,1,0,0,7.84,-0.31,-0.142,2.2,5.443391406,0.67,0,0,0
4499, no,0,0,0,107,1,1,62.25,1.87,3.295,-0.3494,1.6825,-16.72737594,10.67,11.33,0,0
4500, no,44,1,6,241,1,0,97.75,0,5.24,0.9658,0.665210682,-10.5515688,49,11,0,0
4501, no,30,0,6,195,1,0,16.5,0.1,1.89,0.3446,1.231918754,8.641392934,7.67,0,0,0
4502, no,0,0,3,216,1,1,23.5,0,2.065,-0.1304,0.892307692,4.165823753,13,2.33,0,0
4503, no,0,0,6,64,1,1,12,0,0.405,0.338,0.523176248,6.443326845,6,15.33,0,0
4504, no,42,0,7,240,1,0,1.5,0,-1.22,-0.017,0.68,8.868332416,18.33,5.67,0,0
4505, no,0,0,0,301,1,1,0,0,-0.855,0,0.923703945,9.991497264,0.67,0,0,0
4506, no,0,0,0,194,1,1,12.75,23.1,-0.23,-0.1738,4.143422354,5.659913233,16,9,0,0
4507, no,28,0,6,240,1,1,121.75,0,-4.23,-0.1186,0.800741573,0.949908707,51.33,36.67,0,0
4508, no,36,0,7,82,1,1,1099.25,0,2.82,0.3226,0.855463659,-0.746056653,29.33,2.33,0,0
4509, no,22,0,1,43,1,1,17,0,0.565,-0.1316,0.918853094,-17.27069169,18.67,0,0,0
4510, no,66,0,4,300,1,1,0,0,0.225,0,1.224521469,9.97526216,4.67,0,0,0
4511, no,46,0,6,5,1,0,0,0,-8.76,0,0.700275229,-3.616170248,11.33,1.33,0,0
4512, no,54,0,8,193,1,0,0,0.2,0.285,0.012,1.583902584,13.38726233,7.33,0,0,0
4513, no,0,0,0,239,1,1,0,0,-0.895,0.1148,0.385681293,-5.800114091,0,0,0,0
4514, no,0,0,0,299,1,1,69,0.29,-1.92,1.0686,0.444444444,-9.064869185,8.67,0,0,0
4515, no,0,0,7,192,1,0,0,0,-0.59,0.005,3.703703704,1.287367423,8,0,0,0
4516, no,52,1,7,299,1,0,0.75,0,0.38,0.018,0.852428571,3.152531396,17.67,3,0,0
4517, no,50,0,1,236,1,0,0.5,0,-0.7,-0.004,2.274975272,4.514337562,2.67,1.67,0,0
4518, no,0,0,0,299,1,1,13.5,0,-1.915,-0.108,0.404296578,5.320533176,9.33,8.33,0,0
4519, no,38,1,6,238,1,0,1.25,0,-0.105,-0.01,1.702702703,-9.740466319,2.67,0,0,0
4520, no,28,0,3,191,1,0,3.25,0,-0.64,-0.026,3.872216844,16.73869315,7,0,0,0
4521, no,34,1,8,191,1,0,0,7.77,0.815,0.243,2.08,-15.6765351,3.33,0,0,0
4522, no,0,0,0,237,1,1,17.5,0,-0.545,-0.1004,6.230559345,-12.03359332,2.67,0,0,0
4523, no,0,0,0,191,1,1,80,0,4.395,-0.5908,0.662337662,-5.051057805,37,2,0,0
4524, no,28,0,6,114,1,0,3.75,0,3.025,-0.2048,1.113833816,-12.04518379,13,9.33,0,0
4525, no,62,1,7,237,1,0,0,0,10.105,1.5948,1.374953131,-0.869360791,3.33,2,0,0
4526, no,0,0,0,297,1,1,0,0,2.585,0.0938,4.619076185,-5.682808114,1.67,0.33,0,0
4527, no,40,0,7,190,1,0,6.5,0.1,3.37,-0.0638,0.672434783,5.490342136,25,6,0,0
4528, no,0,0,0,190,1,1,18.5,0.93,4.41,-0.1126,1.615821885,3.581431893,14.33,8,0,0
4529, no,0,0,0,297,1,1,0,0,-0.26,-0.08,9.526315789,-4.090653657,1.33,0,0,0
4530, no,0,0,0,236,1,1,0,0,-2.46,-2.0194,1.63473745,-1.489181545,9,15.33,0,0
4531, no,0,0,2,236,1,1,4.75,0.2,2.32,0.109,0.538699451,10.47929688,12.67,5.33,0,0
4532, no,76,0,4,297,1,1,0,0,-0.045,0,0.773627617,-14.59900586,1.33,0,0,0
4533, no,30,1,5,236,1,0,65.75,0.2,-1.665,-0.2438,1.260986842,-10.24507393,23.67,19.33,0,0
4534, no,0,0,0,235,1,1,24.25,0,4.2,0.6048,1.9534,4.062277314,2,0,0,0
4535, no,0,0,0,235,1,1,23,0,-3.595,-0.7158,1.564102564,-0.329010994,3.67,5,0,0
4536, no,30,0,6,234,1,0,17.75,0,0.48,-0.1212,1.820384615,4.306067007,7,1.33,0,0
4537, no,54,0,7,5,1,0,0,0,-2.85,0,0.210194465,-1.827330684,23,1.33,0,0
4538, no,50,0,5,234,1,0,0,0,0.055,-0.005,0.498127341,-3.59260202,0,0.33,0,0
4539, no,34,0,7,188,1,0,48,0,-35.06,-1.6342,0.608189495,-0.29242746,26.33,9,0,0
4540, no,40,0,4,234,1,1,0,0.1,-0.93,-0.0462,1.226524685,-9.175703138,6.33,0,0,0
4541, no,44,1,8,234,1,0,31.75,0,1.95,-0.0774,3.130094555,-17.68981759,42,0.33,0,0
